Date,Name,Symbol,Open,High,Low,Close,Adj Close,Volume
22-03-2024,CBOE Volatility Index,VIX,12.92,13.15,12.58,13.06,13.06,-
22-03-2024,Cboe UK 100,BUK100P,788.77,796.11,788.75,793.64,793.64,-
22-03-2024,KOSPI Composite Index,KS11,2751.15,2763.06,2738.18,2748.56,2748.56,509500
22-03-2024,IBOVESPA,BVSP,128159,128159,126879,127027,127027,9367800
22-03-2024,IDX COMPOSITE,JKSE,7327.51,7350.15,7318.44,7350.15,7350.15,123735900
22-03-2024,NYSE AMEX COMPOSITE INDEX,XAX,4783.86,4790.44,4761.22,4779.93,4779.93,-
22-03-2024,Shenzhen Index,399001.SZ,9659.88,9680.21,9505.99,9565.56,9565.56,1578500
22-03-2024,MOEX Russia Index,IMOEX.ME,3289.28,3299.19,3260.39,3273.49,3273.49,-
22-03-2024,DAX PERFORMANCE-INDEX,GDAXI,18175.08,18225.97,18140.99,18205.94,18205.94,68616300
22-03-2024,NASDAQ Composite,IXIC,16387.83,16467.62,16361,16428.82,16428.82,4339930000
22-03-2024,S&P/CLX IPSA,IPSA,-,-,-,-,-,-
22-03-2024,IPC MEXICO,MXX,56676.82,56805.66,56517.4,56610.54,56610.54,170059500
22-03-2024,S&P 500,GSPC,5242.48,5246.09,5229.87,5234.18,5234.18,3374700000
22-03-2024,NYSE COMPOSITE,NYA,18214.12,18234.25,18110.76,18112.04,18112.04,3374700000
22-03-2024,S&P/ASX 200,AXJO,7782,7786.8,7738.6,7770.6,7770.6,636600
22-03-2024,S&P/TSX Composite index,GSPTSE,22090.5,22123.1,21965,21984.1,21984.1,186013800
22-03-2024,Euronext 100 Index,N100,1515.58,1517.44,1508.93,1515.1,1515.1,268989500
22-03-2024,SSE Composite Index,000001.SS,3070.55,3073.21,3027.76,3048.03,3048.03,394700
22-03-2024,ALL ORDINARIES,AORD,8044.6,8049.1,7997.9,8026.3,8026.3,1095435400
22-03-2024,BEL 20,BFX,3769.86,3803.73,3768.46,3803.73,3803.73,4396400
22-03-2024,Nikkei 225,N225,40942.88,41087.75,40714.14,40888.43,40888.43,136100000
22-03-2024,HANG SENG INDEX,HSI,16745.27,16747.2,16341.61,16499.47,16499.47,3110411500
22-03-2024,CAC 40,FCHI,8149.23,8179.32,8129.17,8151.92,8151.92,50219300
21-03-2024,S&P/TSX Composite index,GSPTSE,22063.1,22197.1,22063.1,22087.3,22087.3,240423700
21-03-2024,IBOVESPA,BVSP,129125,129556,128093,128159,128159,9570800
21-03-2024,DAX PERFORMANCE-INDEX,GDAXI,18019.86,18179.81,18019.86,18179.25,18179.25,79118500
21-03-2024,S&P/CLX IPSA,IPSA,-,-,-,-,-,-
21-03-2024,Shenzhen Index,399001.SZ,9736.23,9758.33,9663.49,9682.51,9682.51,1559800
21-03-2024,IPC MEXICO,MXX,56715.25,57015.82,56544.05,56657.44,56657.44,197838300
21-03-2024,S&P/ASX 200,AXJO,7695.8,7787.2,7695.8,7782,7782,819900
21-03-2024,ALL ORDINARIES,AORD,7954.5,8049.4,7954.5,8044.6,8044.6,1372889600
21-03-2024,MOEX Russia Index,IMOEX.ME,3286.75,3297.46,3259.03,3286.69,3286.69,-
21-03-2024,CAC 40,FCHI,8228.71,8229.25,8139.52,8179.72,8179.72,60104600
21-03-2024,IDX COMPOSITE,JKSE,7360.56,7396.47,7336.6,7338.35,7338.35,139792200
21-03-2024,BEL 20,BFX,3729.62,3787.97,3729.62,3787.97,3787.97,4892000
21-03-2024,HANG SENG INDEX,HSI,16762.83,16973.52,16762.83,16863.1,16863.1,3220967100
21-03-2024,Cboe UK 100,BUK100P,774.95,790.19,774.95,788.77,788.77,-
21-03-2024,Dow Jones Industrial Average,DJI,39661.03,39889.05,39589.23,39781.37,39781.37,408990000
21-03-2024,ESTX 50 PR.EUR,STOXX50E,5042.32,5058.91,5021.14,5052.31,5052.31,27735100
21-03-2024,CBOE Volatility Index,VIX,12.98,13.08,12.4,12.92,12.92,-
21-03-2024,NYSE AMEX COMPOSITE INDEX,XAX,4772,4794.56,4765.19,4783.86,4783.86,-
21-03-2024,S&P BSE SENSEX,BSESN,72507.36,72882.46,72416.03,72641.19,72641.19,12900
21-03-2024,Nikkei 225,N225,40511.55,40823.32,40452.19,40815.66,40815.66,157200000
21-03-2024,MERVAL,MERV,1185177,1229258,1170498,1225494,1225494,-
21-03-2024,Euronext 100 Index,N100,1503.59,1520.52,1503.59,1516.35,1516.35,289872300
21-03-2024,NASDAQ Composite,IXIC,16517.24,16538.86,16393.9,16401.84,16401.84,5134740000
21-03-2024,S&P 500,GSPC,5253.43,5261.1,5240.66,5241.53,5241.53,4207730000
21-03-2024,S&P/NZX 50 INDEX GROSS,NZ50,11832.71,11915.71,11781.51,11915.71,11915.71,22943900
21-03-2024,NYSE COMPOSITE,NYA,18130.08,18272.72,18130.08,18214.12,18214.12,4207730000
21-03-2024,SSE Composite Index,000001.SS,3084.41,3090.05,3069.27,3077.11,3077.11,366900
21-03-2024,TA-125,TA125.TA,2033.35,2033.35,2019.02,2023.79,2023.79,62296500
21-03-2024,KOSPI Composite Index,KS11,2731.18,2755.45,2724.25,2754.86,2754.86,823700
21-03-2024,Russell 2000,RUT,2087.85,2106.31,2087.85,2098.56,2098.56,4207730000
21-03-2024,TSEC weighted index,TWII,19843.8,20199.3,19843.8,20199.09,20199.09,4424400
20-03-2024,KOSPI Composite Index,KS11,2680.7,2692.52,2674.09,2690.14,2690.14,720500
20-03-2024,ALL ORDINARIES,AORD,7957.8,7993,7952.6,7954.5,7954.5,1160928300
20-03-2024,S&P/ASX 200,AXJO,7703.2,7738.1,7694.6,7695.8,7695.8,535300
20-03-2024,IBOVESPA,BVSP,127534,129210,127349,129125,129125,10819300
20-03-2024,SSE Composite Index,000001.SS,3058.65,3081.75,3056.65,3079.69,3079.69,349200
20-03-2024,HANG SENG INDEX,HSI,16559.01,16654.08,16430.12,16543.07,16543.07,2291672600
20-03-2024,ESTX 50 PR.EUR,STOXX50E,4991.37,5009.13,4980.95,5000.31,5000.31,23453900
20-03-2024,S&P/NZX 50 INDEX GROSS,NZ50,11817.91,11832.71,11768.7,11832.71,11832.71,22042800
20-03-2024,S&P/TSX Composite index,GSPTSE,21847.1,22065.9,21837.9,22045.7,22045.7,234228600
20-03-2024,NYSE AMEX COMPOSITE INDEX,XAX,4743.1,4779.77,4715.65,4772,4772,-
20-03-2024,Russell 2000,RUT,2030.38,2081.33,2028.56,2074.88,2074.88,4064850000
20-03-2024,S&P BSE SENSEX,BSESN,72036.86,72402.67,71674.42,72101.69,72101.69,8300
20-03-2024,NASDAQ Composite,IXIC,16185.76,16377.44,16127.48,16369.41,16369.41,5298380000
20-03-2024,CAC 40,FCHI,8149.71,8168.23,8125.65,8161.41,8161.41,44956100
20-03-2024,Euronext 100 Index,N100,1502.89,1504.74,1497.26,1501.71,1501.71,275830900
20-03-2024,DAX PERFORMANCE-INDEX,GDAXI,17987.91,18044.49,17955.69,18015.13,18015.13,61711000
20-03-2024,CBOE Volatility Index,VIX,13.83,14.17,13.01,13.04,13.04,-
20-03-2024,IPC MEXICO,MXX,55543.7,56921.96,55416.19,56618.01,56618.01,172304700
20-03-2024,Shenzhen Index,399001.SZ,9669.7,9725.31,9654.53,9717.37,9717.37,1474800
20-03-2024,IDX COMPOSITE,JKSE,7303.93,7343.46,7295.35,7331.13,7331.13,169731600
20-03-2024,S&P 500,GSPC,5181.69,5226.19,5171.55,5224.62,5224.62,4064850000
20-03-2024,TA-125,TA125.TA,1986.54,2008.47,1982.49,2003.08,2003.08,53332500
20-03-2024,MERVAL,MERV,1129937,1186499,1129937,1185177,1185177,-
20-03-2024,Top 40 USD Net TRI Index,JN0U.JO,3723.19,3787.66,3720.04,3780,3780,-
20-03-2024,S&P/CLX IPSA,IPSA,-,-,-,-,-,-
20-03-2024,Dow Jones Industrial Average,DJI,39072.05,39529.13,38988.65,39512.13,39512.13,350050000
20-03-2024,NYSE COMPOSITE,NYA,17975.79,18143.08,17938.32,18130.08,18130.08,4064850000
20-03-2024,TSEC weighted index,TWII,19879.25,19994.42,19728.43,19784.45,19784.45,4499200
20-03-2024,Cboe UK 100,BUK100P,774.76,775.86,772.14,774.95,774.95,-
20-03-2024,MOEX Russia Index,IMOEX.ME,3268.87,3286.72,3257.72,3267.1,3267.1,-
20-03-2024,BEL 20,BFX,3670.85,3687.76,3667.59,3685.41,3685.41,3204300
19-03-2024,NYSE AMEX COMPOSITE INDEX,XAX,4762.79,4779.6,4734.87,4743.1,4743.1,-
19-03-2024,S&P/ASX 200,AXJO,7675.8,7708,7666.9,7703.2,7703.2,559100
19-03-2024,SSE Composite Index,000001.SS,3077.98,3090.05,3062.63,3062.76,3062.76,384100
19-03-2024,S&P/CLX IPSA,IPSA,-,-,-,-,-,-
19-03-2024,IBOVESPA,BVSP,126955,128000,126955,127529,127529,11184800
19-03-2024,S&P 500,GSPC,5139.09,5180.31,5131.59,5178.51,5178.51,4031760000
19-03-2024,DAX PERFORMANCE-INDEX,GDAXI,17932.18,17998.04,17914.18,17987.49,17987.49,73421100
19-03-2024,IDX COMPOSITE,JKSE,7320.54,7361.53,7314.18,7336.75,7336.75,137594400
19-03-2024,Shenzhen Index,399001.SZ,9723.4,9785.1,9696.69,9696.69,9696.69,1610800
19-03-2024,Cboe UK 100,BUK100P,773.55,775.02,770.87,774.76,774.76,-
19-03-2024,ESTX 50 PR.EUR,STOXX50E,4979.06,5007.92,4976.37,5007.92,5007.92,27400600
19-03-2024,TA-125,TA125.TA,1976.39,1981.24,1965.43,1980.44,1980.44,58504500
19-03-2024,ALL ORDINARIES,AORD,7925.2,7961.8,7917.4,7957.8,7957.8,1104225300
19-03-2024,Nikkei 225,N225,39622.58,40003.6,39407.5,40003.6,40003.6,134700000
19-03-2024,MERVAL,MERV,1124137,1154984,1113701,1129937,1129937,-
19-03-2024,S&P/TSX Composite index,GSPTSE,21842.4,21931.4,21832.7,21860.6,21860.6,203251000
19-03-2024,Russell 2000,RUT,2012.03,2039.83,2009.81,2035.71,2035.71,4031760000
19-03-2024,S&P BSE SENSEX,BSESN,72462.94,72490.09,71933.35,72012.05,72012.05,38400
19-03-2024,Euronext 100 Index,N100,1494.62,1503.48,1493.32,1503.42,1503.42,294964700
19-03-2024,HANG SENG INDEX,HSI,16628.07,16682.54,16492.09,16529.48,16529.48,2433582900
19-03-2024,Dow Jones Industrial Average,DJI,38819.61,39122.71,38761.28,39110.76,39110.76,310610000
19-03-2024,TSEC weighted index,TWII,19798.12,19921.25,19762.16,19857.2,19857.2,4061600
19-03-2024,IPC MEXICO,MXX,56137.15,56137.15,55494.1,55548.07,55548.07,194973900
19-03-2024,NASDAQ Composite,IXIC,16031.93,16175.59,15951.86,16166.79,16166.79,4758740000
19-03-2024,NYSE COMPOSITE,NYA,17882.31,17983.74,17867.83,17975.79,17975.79,4031760000
19-03-2024,MOEX Russia Index,IMOEX.ME,3293.93,3303.52,3254.3,3264.97,3264.97,-
19-03-2024,S&P/NZX 50 INDEX GROSS,NZ50,11728.01,11817.91,11726.65,11817.91,11817.91,25850900
19-03-2024,CAC 40,FCHI,8145.5,8202.36,8140.6,8201.05,8201.05,51448700
19-03-2024,CBOE Volatility Index,VIX,14.5,14.86,13.8,13.82,13.82,-
19-03-2024,Top 40 USD Net TRI Index,JN0U.JO,3748.89,3751.11,3703.71,3727.99,3727.99,-
19-03-2024,KOSPI Composite Index,KS11,2673.57,2673.57,2645.14,2656.17,2656.17,695900
19-03-2024,BEL 20,BFX,3660.66,3682.25,3659.54,3681.14,3681.14,4090700
18-03-2024,MOEX Russia Index,IMOEX.ME,3305.67,3313.05,3292,3296.3,3296.3,-
18-03-2024,NYSE AMEX COMPOSITE INDEX,XAX,4752.55,4779.81,4741.75,4762.79,4762.79,-
18-03-2024,TSEC weighted index,TWII,19706.11,19879.86,19706.11,19879.85,19879.85,3761200
18-03-2024,S&P/NZX 50 INDEX GROSS,NZ50,11766.98,11775.28,11690.78,11728.01,11728.01,22502400
18-03-2024,S&P 500,GSPC,5154.77,5175.6,5145.47,5149.42,5149.42,4036220000
18-03-2024,TA-125,TA125.TA,1954.22,1969.92,1950.04,1966.02,1966.02,71988500
18-03-2024,S&P/TSX Composite index,GSPTSE,21874.6,21874.6,21810.4,21837.2,21837.2,233448900
18-03-2024,NASDAQ Composite,IXIC,16154.92,16247.59,16094.17,16103.45,16103.45,5025040000
18-03-2024,SSE Composite Index,000001.SS,3057.21,3085.31,3055.92,3084.93,3084.93,406700
18-03-2024,Russell 2000,RUT,2042.12,2044.07,2024.57,2024.74,2024.74,4036220000
18-03-2024,Dow Jones Industrial Average,DJI,38826.93,38898.41,38760.79,38790.43,38790.43,327950000
18-03-2024,KOSPI Composite Index,KS11,2678.52,2688.07,2665.28,2685.84,2685.84,408200
18-03-2024,S&P/CLX IPSA,IPSA,-,-,-,-,-,-
18-03-2024,MERVAL,MERV,1068974,1127043,1066664,1124137,1124137,-
18-03-2024,CBOE Volatility Index,VIX,14.75,14.85,14.26,14.33,14.33,-
18-03-2024,NYSE COMPOSITE,NYA,17848.08,17922.14,17846.09,17882.31,17882.31,4036220000
18-03-2024,S&P/ASX 200,AXJO,7670.3,7679.5,7642,7675.8,7675.8,535500
18-03-2024,IDX COMPOSITE,JKSE,7338.08,7358.55,7300.94,7302.45,7302.45,155334600
18-03-2024,IBOVESPA,BVSP,126758,127540,126272,126954,126954,10512100
18-03-2024,Cboe UK 100,BUK100P,773.91,775.7,772.3,773.55,773.55,-
18-03-2024,Shenzhen Index,399001.SZ,9665.07,9752.83,9646.21,9752.83,9752.83,1763300
18-03-2024,BEL 20,BFX,3690.02,3692.73,3666.82,3673.19,3673.19,3904700
18-03-2024,Top 40 USD Net TRI Index,JN0U.JO,3818.39,3848.79,3749.59,3754.66,3754.66,-
18-03-2024,Nikkei 225,N225,38960.99,39769.11,38935.47,39740.44,39740.44,128700000
18-03-2024,S&P BSE SENSEX,BSESN,72587.3,72985.89,72314.16,72748.42,72748.42,11000
18-03-2024,ESTX 50 PR.EUR,STOXX50E,4993.66,5004.08,4976.61,4982.76,4982.76,24806900
18-03-2024,DAX PERFORMANCE-INDEX,GDAXI,17936.31,18015.49,17902.92,17932.68,17932.68,63024300
18-03-2024,ALL ORDINARIES,AORD,7923.8,7929,7894.2,7925.2,7925.2,1153161100
18-03-2024,CAC 40,FCHI,8175.98,8184.34,8134.14,8148.14,8148.14,44608500
18-03-2024,HANG SENG INDEX,HSI,16690.26,16801.64,16641.58,16737.12,16737.12,2241776800
18-03-2024,Euronext 100 Index,N100,1494.69,1499.56,1492.81,1494.49,1494.49,270194800
17-03-2024,TA-125,TA125.TA,1924.3,1948.05,1924.3,1946.4,1946.4,24001200
15-03-2024,TSEC weighted index,TWII,19845.45,19888.13,19682.5,19682.5,19682.5,5186200
15-03-2024,S&P/ASX 200,AXJO,7713.6,7713.6,7591.4,7670.3,7670.3,2298400
15-03-2024,MERVAL,MERV,1039095,1072100,1032473,1068974,1068974,-
15-03-2024,S&P/CLX IPSA,IPSA,-,-,-,-,-,-
15-03-2024,MOEX Russia Index,IMOEX.ME,3295.15,3313.42,3292.13,3300.07,3300.07,-
15-03-2024,CBOE Volatility Index,VIX,14.33,15.53,14.14,14.41,14.41,-
15-03-2024,SSE Composite Index,000001.SS,3031.52,3056.45,3023.22,3054.64,3054.64,360300
15-03-2024,NYSE AMEX COMPOSITE INDEX,XAX,4759.29,4803.17,4746.43,4752.55,4752.55,-
15-03-2024,Nikkei 225,N225,38548.16,38808.68,38519.94,38707.64,38707.64,167100000
15-03-2024,IPC MEXICO,MXX,56163.26,56575.51,55855.16,56228.4,56228.4,935202200
15-03-2024,CAC 40,FCHI,8163.19,8212.69,8155.69,8164.35,8164.35,151117200
15-03-2024,IBOVESPA,BVSP,127682,127957,126502,126742,126742,14992400
15-03-2024,NYSE COMPOSITE,NYA,17886.27,17902.6,17805.6,17848.08,17848.08,7753670000
15-03-2024,NASDAQ Composite,IXIC,16043.58,16055.33,15925.91,15973.17,15973.17,8261950000
15-03-2024,ALL ORDINARIES,AORD,7974,7974,7848.3,7923.8,7923.8,4081833400
15-03-2024,Cboe UK 100,BUK100P,775.32,777.26,773.82,773.91,773.91,-
15-03-2024,BEL 20,BFX,3695.82,3718.83,3684.2,3684.2,3684.2,20641900
15-03-2024,Euronext 100 Index,N100,1494.13,1503.39,1492.4,1492.53,1492.53,879716000
15-03-2024,HANG SENG INDEX,HSI,16758.36,16821.13,16550.42,16720.89,16720.89,3776694200
15-03-2024,ESTX 50 PR.EUR,STOXX50E,4993.44,5023.65,4986.02,4986.02,4986.02,83894000
15-03-2024,Shenzhen Index,399001.SZ,9532.42,9616.49,9455.51,9612.75,9612.75,1495900
15-03-2024,S&P 500,GSPC,5123.31,5136.86,5104.35,5117.09,5117.09,7753670000
15-03-2024,Russell 2000,RUT,2020.63,2041.88,2018.95,2039.32,2039.32,7753670000
15-03-2024,Dow Jones Industrial Average,DJI,38809.65,38928.13,38618.2,38714.77,38714.77,774360000
15-03-2024,KOSPI Composite Index,KS11,2701.91,2705.59,2666.84,2666.84,2666.84,582100
15-03-2024,Top 40 USD Net TRI Index,JN0U.JO,3846.6,3866.45,3821.55,3824.75,3824.75,-
15-03-2024,S&P BSE SENSEX,BSESN,72886.77,72998.07,72484.82,72643.43,72643.43,22300
15-03-2024,IDX COMPOSITE,JKSE,7408.66,7416.34,7308.04,7328.05,7328.05,231480500
15-03-2024,S&P/NZX 50 INDEX GROSS,NZ50,11808.33,11808.33,11704.03,11766.98,11766.98,115959700
15-03-2024,DAX PERFORMANCE-INDEX,GDAXI,17938.14,18038.11,17926.72,17936.65,17936.65,202910600
15-03-2024,S&P/TSX Composite index,GSPTSE,21808.8,21893.9,21788.7,21849.2,21849.2,601872700
14-03-2024,S&P BSE SENSEX,BSESN,72570.1,73364.3,72497.19,73097.28,73097.28,10000
14-03-2024,ALL ORDINARIES,AORD,7989.5,8002.5,7961.2,7974,7974,1473156900
14-03-2024,CAC 40,FCHI,8158.27,8218.07,8153.69,8161.42,8161.42,62287100
14-03-2024,KOSPI Composite Index,KS11,2698.37,2718.76,2696.31,2718.76,2718.76,609300
14-03-2024,IBOVESPA,BVSP,127992,128256,127192,127690,127690,9292600
14-03-2024,HANG SENG INDEX,HSI,17120.54,17209.82,16878.11,16961.66,16961.66,2699096400
14-03-2024,S&P/CLX IPSA,IPSA,-,-,-,-,-,-
14-03-2024,DAX PERFORMANCE-INDEX,GDAXI,18002.97,18039.05,17899.93,17942.04,17942.04,93590600
14-03-2024,CBOE Volatility Index,VIX,13.62,15.33,13.42,14.4,14.4,-
14-03-2024,Nikkei 225,N225,38591.73,38840.33,38400.17,38807.38,38807.38,111100000
14-03-2024,Top 40 USD Net TRI Index,JN0U.JO,3927.01,3930.17,3836.21,3843.55,3843.55,-
14-03-2024,IPC MEXICO,MXX,55838.32,56427.43,55838.32,56059.26,56059.26,226717800
14-03-2024,MOEX Russia Index,IMOEX.ME,3314.66,3318.49,3287.86,3297,3297,-
14-03-2024,Shenzhen Index,399001.SZ,9598.42,9675.47,9489.02,9555.42,9555.42,1526300
14-03-2024,TSEC weighted index,TWII,19920.63,19995.51,19775.5,19937.92,19937.92,4476200
14-03-2024,NYSE COMPOSITE,NYA,18018.63,18030.92,17797.58,17886.27,17886.27,4687970000
14-03-2024,MERVAL,MERV,1050711,1054748,1027901,1039095,1039095,-
14-03-2024,IDX COMPOSITE,JKSE,7405.57,7454.45,7380.65,7433.31,7433.31,129206200
14-03-2024,Dow Jones Industrial Average,DJI,39122.39,39160.25,38704.36,38905.66,38905.66,375810000
14-03-2024,ESTX 50 PR.EUR,STOXX50E,5007.73,5031.82,4986.6,4993.12,4993.12,33713900
14-03-2024,S&P/TSX Composite index,GSPTSE,21954.8,21954.8,21737.5,21829.9,21829.9,281739300
14-03-2024,Euronext 100 Index,N100,1495.89,1504.66,1492.04,1494.29,1494.29,362097600
14-03-2024,NYSE AMEX COMPOSITE INDEX,XAX,4746.85,4779.25,4735.52,4759.29,4759.29,-
14-03-2024,Cboe UK 100,BUK100P,778.45,779.03,773.17,775.32,775.32,-
14-03-2024,S&P 500,GSPC,5175.14,5176.85,5123.3,5150.48,5150.48,4687970000
14-03-2024,S&P/ASX 200,AXJO,7729.4,7744.2,7700.4,7713.6,7713.6,857100
14-03-2024,SSE Composite Index,000001.SS,3042.41,3060,3020.64,3038.23,3038.23,364100
14-03-2024,S&P/NZX 50 INDEX GROSS,NZ50,11809.02,11812.31,11757.91,11808.33,11808.33,20305700
14-03-2024,BEL 20,BFX,3729.58,3740.39,3688.87,3691.85,3691.85,6457900
14-03-2024,Russell 2000,RUT,2064.28,2064.28,2017.28,2031.18,2031.18,4687970000
14-03-2024,NASDAQ Composite,IXIC,16209.19,16245.32,16039.68,16128.53,16128.53,5450980000
14-03-2024,TA-125,TA125.TA,1933.02,1943.38,1915.53,1917.78,1917.78,96645100
13-03-2024,S&P/ASX 200,AXJO,7712.5,7741.8,7710.6,7729.4,7729.4,687500
13-03-2024,ALL ORDINARIES,AORD,7973,8002.7,7971.3,7989.5,7989.5,1084917000
13-03-2024,ESTX 50 PR.EUR,STOXX50E,4985.83,5016.24,4983.82,5000.55,5000.55,33871200
13-03-2024,DAX PERFORMANCE-INDEX,GDAXI,17984.5,18001.42,17939.56,17961.38,17961.38,92880500
13-03-2024,Dow Jones Industrial Average,DJI,39054.58,39201.94,38937.92,39043.32,39043.32,330930000
13-03-2024,S&P/TSX Composite index,GSPTSE,21838.1,22008.6,21838.1,21970.1,21970.1,268151700
13-03-2024,NYSE COMPOSITE,NYA,17974.06,18064.12,17974.06,18018.63,18018.63,4282890000
13-03-2024,Euronext 100 Index,N100,1491.71,1500.02,1491.71,1495.66,1495.66,361244200
13-03-2024,TA-125,TA125.TA,1935.12,1940.77,1926.32,1934.94,1934.94,59837600
13-03-2024,Nikkei 225,N225,39059.95,39147.8,38452.57,38695.97,38695.97,105400000
13-03-2024,S&P BSE SENSEX,BSESN,73993.4,74052.75,72515.71,72761.89,72761.89,452000
13-03-2024,IBOVESPA,BVSP,127668,128530,127439,128006,128006,8837200
13-03-2024,NYSE AMEX COMPOSITE INDEX,XAX,4694.35,4768.84,4694.35,4746.85,4746.85,-
13-03-2024,CAC 40,FCHI,8104.34,8156.64,8090.31,8137.58,8137.58,63153200
13-03-2024,IDX COMPOSITE,JKSE,7422.3,7441.62,7392.01,7421.21,7421.21,135225800
13-03-2024,Shenzhen Index,399001.SZ,9640.09,9674.14,9568.88,9604.99,9604.99,1592800
13-03-2024,Top 40 USD Net TRI Index,JN0U.JO,3864.06,3935.2,3845.67,3935.2,3935.2,-
13-03-2024,CBOE Volatility Index,VIX,13.89,14.04,13.67,13.75,13.75,-
13-03-2024,MOEX Russia Index,IMOEX.ME,3337.56,3343.56,3317.19,3320.68,3320.68,-
13-03-2024,HANG SENG INDEX,HSI,17059.11,17214.67,17050.87,17082.11,17082.11,2801014000
13-03-2024,KOSPI Composite Index,KS11,2694.71,2701.45,2679.54,2693.57,2693.57,497200
13-03-2024,SSE Composite Index,000001.SS,3053.34,3061.95,3031.9,3043.83,3043.83,365000
13-03-2024,S&P/NZX 50 INDEX GROSS,NZ50,11829.18,11836.97,11770.84,11809.02,11809.02,22660200
13-03-2024,MERVAL,MERV,1026837,1081197,1026837,1050711,1050711,-
13-03-2024,IPC MEXICO,MXX,54902.31,55881.67,54853.52,55848.72,55848.72,205029200
13-03-2024,BEL 20,BFX,3740.86,3750.71,3727.42,3728.49,3728.49,5215200
13-03-2024,TSEC weighted index,TWII,20024.83,20112.81,19866.73,19928.51,19928.51,4854900
13-03-2024,Cboe UK 100,BUK100P,775.93,779.8,775.15,778.45,778.45,-
13-03-2024,NASDAQ Composite,IXIC,16220.11,16233.3,16143.34,16177.77,16177.77,4839000000
13-03-2024,S&P/CLX IPSA,IPSA,-,-,-,-,-,-
13-03-2024,S&P 500,GSPC,5173.49,5179.14,5151.88,5165.31,5165.31,4282890000
13-03-2024,Russell 2000,RUT,2062.75,2080.19,2062.35,2071.71,2071.71,4282890000
12-03-2024,DAX PERFORMANCE-INDEX,GDAXI,17810.15,17973.22,17746.89,17965.11,17965.11,91388300
12-03-2024,ALL ORDINARIES,AORD,7963.6,7992.8,7961,7973,7973,1143792800
12-03-2024,HANG SENG INDEX,HSI,16701.95,17154.87,16613.45,17093.5,17093.5,4001753000
12-03-2024,S&P/ASX 200,AXJO,7704.2,7736.7,7701.2,7712.5,7712.5,623600
12-03-2024,Shenzhen Index,399001.SZ,9603.45,9649.74,9535.21,9630.55,9630.55,1735600
12-03-2024,Top 40 USD Net TRI Index,JN0U.JO,3866.67,3927.38,3846.59,3869.05,3869.05,-
12-03-2024,SSE Composite Index,000001.SS,3068.18,3075.13,3044.86,3055.94,3055.94,415700
12-03-2024,S&P/CLX IPSA,IPSA,-,-,-,-,-,-
12-03-2024,Euronext 100 Index,N100,1479.36,1493.01,1479.36,1491.54,1491.54,362581000
12-03-2024,S&P/NZX 50 INDEX GROSS,NZ50,11873.67,11875.09,11798.3,11829.18,11829.18,19014800
12-03-2024,NYSE AMEX COMPOSITE INDEX,XAX,4675.14,4723.5,4670.3,4694.35,4694.35,-
12-03-2024,Nikkei 225,N225,38470.39,38841.8,38271.38,38797.51,38797.51,112900000
12-03-2024,BEL 20,BFX,3739.2,3758.96,3723.19,3749.94,3749.94,5324200
12-03-2024,MERVAL,MERV,957778,1039983,957778,1026837,1026837,-
12-03-2024,IPC MEXICO,MXX,55145.29,55199.6,54713.48,54898.95,54898.95,203210800
12-03-2024,TA-125,TA125.TA,1945.87,1949.6,1923.34,1933.71,1933.71,58889000
12-03-2024,TSEC weighted index,TWII,19672.76,19917.06,19664.71,19914.55,19914.55,4044500
12-03-2024,S&P BSE SENSEX,BSESN,73516.42,74004.16,73342.12,73667.96,73667.96,9600
12-03-2024,CAC 40,FCHI,8052.16,8094.07,8000.23,8087.48,8087.48,68922600
12-03-2024,CBOE Volatility Index,VIX,14.97,15.2,13.81,13.84,13.84,-
12-03-2024,ESTX 50 PR.EUR,STOXX50E,4937.76,4985.1,4926.21,4983.2,4983.2,33567600
12-03-2024,MOEX Russia Index,IMOEX.ME,3320.18,3335.41,3304.49,3332.6,3332.6,-
12-03-2024,NYSE COMPOSITE,NYA,17863.69,17994.28,17857.67,17974.06,17974.06,4080510000
12-03-2024,S&P 500,GSPC,5134.3,5179.87,5114.48,5175.27,5175.27,4080510000
12-03-2024,S&P/TSX Composite index,GSPTSE,21786.1,21840.6,21716.4,21831,21831,212991900
12-03-2024,NASDAQ Composite,IXIC,16116.98,16275.45,15992.98,16265.64,16265.64,5100330000
12-03-2024,Dow Jones Industrial Average,DJI,38883.32,39071.56,38711.39,39005.49,39005.49,329090000
12-03-2024,Cboe UK 100,BUK100P,767.93,777.31,767.93,775.93,775.93,-
12-03-2024,KOSPI Composite Index,KS11,2673.47,2686.14,2659.72,2681.81,2681.81,404000
12-03-2024,Russell 2000,RUT,2066.15,2072.95,2052.93,2065.48,2065.48,4080510000
12-03-2024,IBOVESPA,BVSP,126124,128039,126121,127668,127668,9483700
11-03-2024,TA-125,TA125.TA,1949.43,1958.84,1935.37,1943.93,1943.93,37603200
11-03-2024,NASDAQ Composite,IXIC,16052.63,16085.95,15978.04,16019.27,16019.27,4917620000
11-03-2024,Cboe UK 100,BUK100P,767.43,767.97,762.43,767.93,767.93,-
11-03-2024,MOEX Russia Index,IMOEX.ME,3329.72,3340.37,3318.9,3320.31,3320.31,-
11-03-2024,S&P/NZX 50 INDEX GROSS,NZ50,11923.72,11924.12,11821.73,11873.67,11873.67,15839600
